subject;palette;user_answer;time;ref;left;right;true_answer;correct;incorrect;baseline;luminance_left;luminance_right;luminance_total;luminance_diff;lab_left;lab_right;lab_total;lab_diff;ucs_left;ucs_right;ucs_total;ucs_diff;name_left;name_right;name_total;name_diff;sal_left;sal_right;sal_ref;create_time
59ab5b0b6592220933cba933;plasma;b;1911;0.8;0.6;0.9;b;true;0;0.10;16.931;9.496;26.426;7.435;51.533;26.810;76.680;24.723;27.405;14.183;41.123;13.222;0.963;0.841;0.996;0.122;0.330;0.499;0.603;Sat Sep 02 2017 18:32:56 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1941;0.4;0;0.6;b;false;1;0.20;27.263;15.253;42.516;12.010;50.658;54.666;99.733;-4.008;51.020;27.155;69.469;23.865;0.936;0.774;1.000;0.162;0.455;0.330;0.344;Sat Sep 02 2017 18:32:58 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;839;0.4;0.3;0.45;b;false;1;0.05;7.178;3.749;10.927;3.429;25.104;14.093;39.154;11.011;14.277;7.009;21.049;7.268;0.180;0.092;0.465;0.088;0.643;0.273;0.344;Sat Sep 02 2017 18:32:58 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1012;0.6;0.2;0.8;b;false;1;0.20;28.908;16.931;45.839;11.977;93.475;51.533;142.787;41.942;50.840;27.405;72.462;23.435;1.000;0.963;1.000;0.037;0.609;0.603;0.330;Sat Sep 02 2017 18:32:59 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1212;0.3;0.2;0.35;b;false;1;0.05;6.477;3.507;9.984;2.970;14.933;11.798;26.470;3.135;13.383;7.281;20.474;6.102;0.002;0.006;0.012;-0.004;0.609;0.522;0.643;Sat Sep 02 2017 18:33:01 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;924;0.45;0.25;0.85;a;true;0;0.20;13.997;33.286;47.284;19.289;47.115;103.639;148.765;56.524;27.011;53.532;73.938;26.521;0.477;1.000;1.000;0.523;0.650;0.404;0.273;Sat Sep 02 2017 18:33:02 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;932;0.2;0.1;0.4;a;true;0;0.10;6.677;13.655;20.332;6.978;10.684;39.539;46.776;28.855;13.661;27.141;39.640;13.480;0.464;0.201;0.599;-0.263;0.346;0.344;0.609;Sat Sep 02 2017 18:33:03 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;2450;0.45;0.05;0.65;b;true;0;0.20;27.711;15.693;43.404;12.018;61.887;54.047;112.935;7.840;51.120;27.309;70.046;23.811;0.864;0.809;1.000;0.055;0.379;0.180;0.273;Sat Sep 02 2017 18:33:05 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2009;0.1;0.05;0.2;a;true;0;0.05;3.630;6.677;10.308;3.047;5.533;10.684;15.848;5.151;6.898;13.661;20.461;6.763;0.034;0.464;0.697;0.430;0.379;0.609;0.346;Sat Sep 02 2017 18:33:07 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;974;0.1;0;0.15;b;false;1;0.05;6.931;3.344;10.275;3.587;11.920;5.362;16.941;6.558;13.199;6.874;19.973;6.325;0.109;0.234;0.600;-0.125;0.455;0.385;0.346;Sat Sep 02 2017 18:33:08 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;803;0.2;0.15;0.3;a;true;0;0.05;3.333;6.477;9.810;3.144;5.515;14.933;19.884;9.418;6.821;13.383;20.075;6.562;0.049;0.002;0.062;-0.047;0.385;0.643;0.609;Sat Sep 02 2017 18:33:09 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;875;0.6;0.55;0.7;a;true;0;0.05;4.123;8.393;12.516;4.270;13.593;27.008;40.540;13.415;7.035;14.154;21.114;7.119;0.131;0.841;0.950;0.710;0.372;0.417;0.330;Sat Sep 02 2017 18:33:10 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1810;0.7;0.65;0.8;a;true;0;0.05;4.205;8.538;12.742;4.333;13.473;24.838;38.134;11.365;7.048;13.394;20.376;6.346;0.474;0.026;0.630;-0.448;0.180;0.603;0.417;Sat Sep 02 2017 18:33:11 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1266;0.8;0.7;1;a;true;0;0.10;8.538;19.502;28.040;10.964;24.838;55.839;79.007;31.001;13.394;28.067;41.066;14.673;0.026;0.964;1.000;0.938;0.417;0.732;0.603;Sat Sep 02 2017 18:33:13 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;717;0.5;0.4;0.7;a;true;0;0.10;7.547;16.100;23.646;8.553;28.100;53.536;81.424;25.436;13.945;27.514;40.643;13.569;0.423;0.980;0.995;0.557;0.344;0.417;0.298;Sat Sep 02 2017 18:33:13 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;1757;0.9;0.8;0.95;b;true;0;0.05;9.496;5.108;14.603;4.388;26.810;14.692;41.209;12.118;14.183;7.254;21.369;6.929;0.841;0.018;0.950;0.823;0.603;0.728;0.499;Sat Sep 02 2017 18:33:15 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;2298;0.5;0.3;0.6;b;true;0;0.10;14.725;7.706;22.431;7.019;53.139;26.624;79.602;26.515;27.687;13.534;40.084;14.153;0.809;0.293;0.993;0.516;0.643;0.330;0.298;Sat Sep 02 2017 18:33:18 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;1324;0.7;0.5;0.8;b;true;0;0.10;16.100;8.538;24.637;7.562;53.536;24.838;77.712;28.698;27.514;13.394;40.473;14.120;0.980;0.026;1.000;0.954;0.298;0.603;0.417;Sat Sep 02 2017 18:33:19 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;2713;0.4;0.2;0.5;b;true;0;0.10;13.655;7.547;21.202;6.108;39.539;28.100;67.256;11.439;27.141;13.945;39.590;13.196;0.201;0.423;0.826;-0.222;0.609;0.298;0.344;Sat Sep 02 2017 18:33:22 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;915;0.7;0.6;0.75;b;true;0;0.05;8.393;4.313;12.706;4.080;27.008;12.871;39.772;14.137;14.154;6.904;21.001;7.250;0.841;0.018;0.951;0.823;0.330;0.598;0.417;Sat Sep 02 2017 18:33:22 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1695;0.5;0.1;0.7;b;false;1;0.20;27.879;16.100;43.979;11.779;73.504;53.536;124.905;19.968;50.870;27.514;70.639;23.356;0.914;0.980;1.000;-0.066;0.346;0.417;0.298;Sat Sep 02 2017 18:33:25 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;842;0.6;0.5;0.8;a;true;0;0.10;7.706;16.931;24.637;9.225;26.624;51.533;77.712;24.909;13.534;27.405;40.473;13.871;0.293;0.963;1.000;0.670;0.298;0.603;0.330;Sat Sep 02 2017 18:33:26 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1294;0.3;0.1;0.4;b;false;1;0.10;13.154;7.178;20.332;5.976;24.032;25.104;46.776;-1.072;26.720;14.277;39.640;12.443;0.493;0.180;0.599;0.313;0.346;0.344;0.643;Sat Sep 02 2017 18:33:27 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;850;0.55;0.35;0.95;a;true;0;0.20;14.802;35.657;50.458;20.855;54.394;102.022;152.315;47.628;27.049;54.408;76.695;27.359;0.931;1.000;1.000;0.069;0.522;0.728;0.372;Sat Sep 02 2017 18:33:28 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;19475;0.3;0.25;0.4;a;true;0;0.05;3.070;7.178;10.249;4.108;8.142;25.104;33.125;16.962;6.348;14.277;20.432;7.929;0.000;0.180;0.190;0.180;0.650;0.344;0.643;Sat Sep 02 2017 18:33:47 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1728;0.6;0.5;0.65;b;false;1;0.05;7.706;4.188;11.895;3.518;26.624;13.540;40.118;13.084;13.534;7.115;20.567;6.419;0.293;0.172;0.674;0.121;0.298;0.180;0.330;Sat Sep 02 2017 18:33:49 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1938;0.8;0.75;0.9;a;true;0;0.05;4.224;9.496;13.720;5.272;12.021;26.810;38.566;14.789;6.505;14.183;20.630;7.678;0.002;0.841;0.872;0.839;0.598;0.499;0.603;Sat Sep 02 2017 18:33:51 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2584;0.6;0.4;0.7;b;false;1;0.10;15.253;8.393;23.646;6.860;54.666;27.008;81.424;27.658;27.155;14.154;40.643;13.001;0.774;0.841;0.995;-0.067;0.344;0.417;0.330;Sat Sep 02 2017 18:33:54 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;2532;0.55;0.15;0.75;b;true;0;0.20;28.119;16.829;44.948;11.290;83.780;53.225;135.178;30.555;50.385;27.898;71.541;22.487;0.985;0.996;1.000;-0.011;0.385;0.598;0.372;Sat Sep 02 2017 18:33:56 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2246;0.5;0.45;0.6;a;true;0;0.05;3.798;7.706;11.504;3.908;14.007;26.624;40.594;12.617;6.974;13.534;20.382;6.560;0.172;0.293;0.565;0.121;0.273;0.330;0.298;Sat Sep 02 2017 18:33:58 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2864;0.2;0;0.3;b;false;1;0.10;13.608;6.477;20.085;7.131;21.527;14.933;31.771;6.594;26.600;13.383;39.107;13.217;0.886;0.002;0.915;0.884;0.455;0.643;0.609;Sat Sep 02 2017 18:34:01 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1976;0.4;0.2;0.8;a;true;0;0.20;13.655;32.184;45.839;18.529;39.539;105.218;142.787;65.679;27.141;53.032;72.462;25.891;0.201;1.000;1.000;0.799;0.609;0.603;0.344;Sat Sep 02 2017 18:34:03 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1606;0.5;0.3;0.9;a;true;0;0.20;14.725;34.133;48.858;19.408;53.139;101.935;152.127;48.796;27.687;53.733;75.535;26.046;0.809;1.000;1.000;0.191;0.643;0.499;0.298;Sat Sep 02 2017 18:34:05 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1574;0.6;0.4;1;a;true;0;0.20;15.253;36.433;51.686;21.180;54.666;103.243;152.313;48.577;27.155;54.368;77.515;27.213;0.774;1.000;1.000;0.226;0.344;0.732;0.330;Sat Sep 02 2017 18:34:06 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;3474;0.5;0.4;0.55;b;false;1;0.05;7.547;3.584;11.130;3.963;28.100;13.033;41.099;15.067;13.945;6.516;20.309;7.429;0.423;0.064;0.652;0.359;0.344;0.372;0.298;Sat Sep 02 2017 18:34:10 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1936;0.4;0.35;0.5;a;true;0;0.05;3.671;7.547;11.218;3.876;13.331;28.100;41.416;14.769;7.082;13.945;20.846;6.863;0.123;0.423;0.746;0.300;0.522;0.298;0.344;Sat Sep 02 2017 18:34:12 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2254;0.9;0.85;1;a;true;0;0.05;4.644;10.007;14.651;5.363;13.483;29.406;42.802;15.923;6.977;13.988;20.933;7.011;0.474;0.030;0.616;-0.444;0.404;0.732;0.499;Sat Sep 02 2017 18:34:14 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;2278;0.3;0.2;0.5;a;true;0;0.10;6.477;14.725;21.202;8.248;14.933;53.139;67.256;38.206;13.383;27.687;39.590;14.304;0.002;0.809;0.826;0.807;0.609;0.298;0.643;Sat Sep 02 2017 18:34:16 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;4438;0.7;0.6;0.9;a;true;0;0.10;8.393;18.033;26.426;9.640;27.008;50.987;76.680;23.979;14.154;27.423;41.123;13.269;0.841;0.890;0.996;0.049;0.330;0.499;0.417;Sat Sep 02 2017 18:34:21 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;b;2220;0.8;0.7;0.85;b;true;0;0.05;8.538;4.851;13.389;3.687;24.838;13.447;38.062;11.391;13.394;7.234;20.573;6.160;0.026;0.091;0.142;-0.065;0.417;0.404;0.603;Sat Sep 02 2017 18:34:23 GMT-0700 (PDT)
59ab5b0b6592220933cba933;plasma;a;1492;0.4;0.3;0.6;a;true;0;0.10;7.178;15.253;22.431;8.075;25.104;54.666;79.602;29.562;14.277;27.155;40.084;12.878;0.180;0.774;0.993;0.594;0.643;0.330;0.344;Sat Sep 02 2017 18:34:25 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;3030;0.9;0.85;1;a;true;0;0.05;3.693;7.031;10.724;3.338;14.607;24.974;38.547;10.367;6.327;12.169;18.168;5.842;0.172;0.661;0.978;0.489;0.297;0.728;0.202;Sat Sep 02 2017 18:30:02 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1583;0.3;0.2;0.5;a;true;0;0.10;7.527;15.168;22.695;7.641;21.333;42.027;63.046;20.694;11.936;24.918;36.130;12.982;0.071;0.635;0.716;0.564;0.318;0.228;0.365;Sat Sep 02 2017 18:30:04 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1241;0.8;0.7;1;a;true;0;0.10;7.047;14.586;21.633;7.539;25.096;51.683;72.260;26.587;12.144;24.140;34.912;11.996;0.025;1.000;1.000;0.975;0.358;0.728;0.436;Sat Sep 02 2017 18:30:05 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1296;0.5;0.3;0.6;b;true;0;0.10;15.168;7.144;22.312;8.024;42.027;20.689;62.404;21.338;24.918;11.788;36.313;13.130;0.635;0.180;0.900;0.455;0.365;0.278;0.228;Sat Sep 02 2017 18:30:06 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1278;0.2;0;0.3;b;true;0;0.10;16.918;7.527;24.445;9.391;28.439;21.333;47.217;7.106;24.010;11.936;34.707;12.074;0.689;0.071;0.959;0.618;0.480;0.365;0.318;Sat Sep 02 2017 18:30:08 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;2358;0.6;0.2;0.8;b;true;0;0.20;29.839;14.610;44.449;15.229;83.112;47.787;122.369;35.325;47.036;24.677;68.105;22.359;0.942;0.346;1.000;0.596;0.318;0.436;0.278;Sat Sep 02 2017 18:30:10 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;2747;0.9;0.8;0.95;b;true;0;0.05;7.555;3.509;11.064;4.046;29.151;13.869;42.080;15.282;12.779;6.323;18.777;6.456;0.334;0.576;0.959;-0.242;0.436;0.490;0.202;Sat Sep 02 2017 18:30:13 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;2103;0.5;0.4;0.55;b;true;0;0.05;7.705;3.383;11.089;4.322;20.984;9.789;30.741;11.195;12.749;5.653;18.361;7.096;0.316;0.010;0.392;0.306;0.224;0.241;0.228;Sat Sep 02 2017 18:30:15 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1759;0.5;0.1;0.7;b;true;0;0.20;31.100;14.708;45.807;16.392;80.215;44.205;120.379;36.010;46.678;24.399;67.156;22.279;0.965;0.712;0.999;0.253;0.411;0.358;0.228;Sat Sep 02 2017 18:30:17 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1745;0.7;0.5;0.8;b;true;0;0.10;14.708;7.047;21.754;7.661;44.205;25.096;66.366;19.109;24.399;12.144;36.001;12.255;0.712;0.025;0.826;0.687;0.228;0.436;0.358;Sat Sep 02 2017 18:30:18 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1544;0.6;0.5;0.65;b;true;0;0.05;7.144;3.852;10.996;3.292;20.689;11.742;32.285;8.947;11.788;6.357;18.098;5.431;0.180;0.099;0.487;0.081;0.228;0.315;0.278;Sat Sep 02 2017 18:30:20 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;4564;0.2;0.1;0.25;b;true;0;0.05;8.405;3.828;12.233;4.577;18.385;10.654;28.840;7.731;12.425;6.030;18.297;6.395;0.580;0.033;0.798;0.547;0.411;0.372;0.318;Sat Sep 02 2017 18:30:24 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;2132;0.2;0.1;0.4;a;true;0;0.10;8.405;14.990;23.395;6.585;18.385;42.326;59.896;23.941;12.425;24.002;35.348;11.577;0.580;0.183;0.895;-0.397;0.411;0.224;0.318;Sat Sep 02 2017 18:30:26 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1906;0.4;0;0.6;b;true;0;0.20;31.908;14.850;46.758;17.058;66.488;41.549;104.523;24.939;45.042;24.419;64.396;20.623;0.977;0.620;0.999;0.357;0.480;0.278;0.224;Sat Sep 02 2017 18:30:28 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1440;0.7;0.6;0.9;a;true;0;0.10;7.563;14.602;22.165;7.039;24.033;52.802;72.665;28.769;12.751;24.563;36.527;11.812;0.243;0.412;0.611;0.169;0.278;0.202;0.358;Sat Sep 02 2017 18:30:30 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1561;0.5;0.4;0.7;a;true;0;0.10;7.705;14.708;22.413;7.003;20.984;44.205;64.473;23.221;12.749;24.399;36.752;11.650;0.316;0.712;0.919;0.396;0.224;0.358;0.228;Sat Sep 02 2017 18:30:31 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;2009;0.45;0.25;0.85;a;true;0;0.20;14.857;29.626;44.484;14.769;41.554;87.439;121.996;45.885;24.104;48.140;68.625;24.036;0.374;0.940;1.000;0.566;0.372;0.297;0.226;Sat Sep 02 2017 18:30:33 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1297;0.6;0.5;0.8;a;true;0;0.10;7.144;14.610;21.754;7.466;20.689;47.787;66.366;27.098;11.788;24.677;36.001;12.889;0.180;0.346;0.826;0.166;0.228;0.436;0.278;Sat Sep 02 2017 18:30:35 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;2706;0.4;0.3;0.6;a;true;0;0.10;7.463;14.850;22.312;7.387;21.117;41.549;62.404;20.432;12.349;24.419;36.313;12.070;0.077;0.620;0.900;0.543;0.365;0.278;0.224;Sat Sep 02 2017 18:30:37 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1942;0.8;0.6;0.9;b;false;1;0.10;14.610;7.555;22.165;7.055;47.787;29.151;72.665;18.636;24.677;12.779;36.527;11.898;0.346;0.334;0.611;0.012;0.278;0.202;0.436;Sat Sep 02 2017 18:30:39 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1962;0.6;0.4;0.7;b;true;0;0.10;14.850;7.563;22.413;7.287;41.549;24.033;64.473;17.516;24.419;12.751;36.752;11.668;0.620;0.243;0.919;0.377;0.224;0.358;0.278;Sat Sep 02 2017 18:30:41 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;6925;0.4;0.2;0.8;a;true;0;0.20;14.990;29.459;44.449;14.469;42.326;85.109;122.369;42.783;24.002;47.899;68.105;23.897;0.183;0.973;1.000;0.790;0.318;0.436;0.224;Sat Sep 02 2017 18:30:50 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1949;0.55;0.15;0.75;b;true;0;0.20;30.283;15.012;45.296;15.271;82.642;46.346;123.179;36.296;46.855;24.927;68.055;21.928;0.947;0.712;1.000;0.235;0.339;0.397;0.241;Sat Sep 02 2017 18:30:52 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1661;0.7;0.6;0.75;b;true;0;0.05;7.563;3.688;11.251;3.875;24.033;12.438;35.986;11.595;12.751;6.224;18.897;6.527;0.243;0.019;0.327;0.224;0.278;0.397;0.358;Sat Sep 02 2017 18:30:53 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1791;0.5;0.45;0.6;a;true;0;0.05;4.010;7.144;11.154;3.134;11.186;20.689;31.828;9.503;6.748;11.788;18.496;5.040;0.072;0.180;0.358;0.108;0.226;0.278;0.228;Sat Sep 02 2017 18:30:55 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1526;0.4;0.35;0.5;a;true;0;0.05;3.628;7.705;11.334;4.077;10.189;20.984;31.150;10.795;6.085;12.749;18.775;6.664;0.029;0.316;0.502;0.287;0.280;0.228;0.224;Sat Sep 02 2017 18:30:57 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1527;0.6;0.4;1;a;true;0;0.20;14.850;29.196;44.046;14.346;41.549;88.248;113.246;46.699;24.419;45.758;65.580;21.339;0.620;1.000;1.000;0.380;0.224;0.728;0.278;Sat Sep 02 2017 18:30:58 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;10865;0.55;0.35;0.95;a;true;0;0.20;14.717;29.435;44.152;14.718;40.883;89.665;117.569;48.782;24.342;46.950;67.261;22.608;0.585;0.991;1.000;0.406;0.280;0.490;0.241;Sat Sep 02 2017 18:31:09 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;3200;0.6;0.55;0.7;a;true;0;0.05;3.761;7.563;11.324;3.802;10.930;24.033;34.722;13.103;6.150;12.751;18.844;6.601;0.119;0.243;0.619;0.124;0.241;0.358;0.278;Sat Sep 02 2017 18:31:12 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1347;0.4;0.3;0.45;b;true;0;0.05;7.463;3.696;11.158;3.767;21.117;9.818;30.915;11.299;12.349;6.029;18.319;6.320;0.077;0.098;0.328;-0.021;0.365;0.226;0.224;Sat Sep 02 2017 18:31:14 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1560;0.45;0.05;0.65;b;true;0;0.20;31.516;15.006;46.522;16.510;73.520;43.327;113.446;30.193;45.658;24.757;65.900;20.901;0.986;0.647;1.000;0.339;0.510;0.315;0.226;Sat Sep 02 2017 18:31:15 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;3340;0.3;0.2;0.35;b;true;0;0.05;7.527;3.835;11.362;3.692;21.333;10.941;32.223;10.392;11.936;6.296;18.117;5.640;0.071;0.015;0.115;0.056;0.318;0.280;0.365;Sat Sep 02 2017 18:31:19 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1476;0.4;0.2;0.5;b;true;0;0.10;14.990;7.705;22.695;7.285;42.326;20.984;63.046;21.342;24.002;12.749;36.130;11.253;0.183;0.316;0.716;-0.133;0.318;0.228;0.224;Sat Sep 02 2017 18:31:20 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1972;0.1;0.05;0.2;a;true;0;0.05;4.425;8.405;12.830;3.980;6.786;18.385;23.982;11.599;6.276;12.425;18.471;6.149;0.010;0.580;0.682;0.570;0.510;0.318;0.411;Sat Sep 02 2017 18:31:22 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1462;0.2;0.15;0.3;a;true;0;0.05;4.205;7.527;11.732;3.322;10.533;21.333;31.763;10.800;6.432;11.936;18.224;5.504;0.475;0.071;0.747;-0.404;0.339;0.365;0.318;Sat Sep 02 2017 18:31:23 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1627;0.7;0.65;0.8;a;true;0;0.05;3.711;7.047;10.758;3.336;12.421;25.096;36.954;12.675;6.419;12.144;18.473;5.725;0.036;0.025;0.098;-0.011;0.315;0.436;0.358;Sat Sep 02 2017 18:31:25 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1198;0.3;0.1;0.4;b;true;0;0.10;15.932;7.463;23.395;8.469;39.306;21.117;59.896;18.189;23.959;12.349;35.348;11.610;0.863;0.077;0.895;0.786;0.411;0.224;0.365;Sat Sep 02 2017 18:31:26 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1143;0.8;0.75;0.9;a;true;0;0.05;3.359;7.555;10.914;4.196;12.847;29.151;41.465;16.304;5.952;12.779;18.581;6.827;0.010;0.334;0.385;0.324;0.397;0.202;0.436;Sat Sep 02 2017 18:31:27 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1231;0.1;0;0.15;b;true;0;0.05;8.514;4.200;12.713;4.314;13.045;8.032;19.756;5.013;12.086;6.065;17.975;6.021;0.026;0.010;0.060;0.016;0.480;0.339;0.411;Sat Sep 02 2017 18:31:29 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1808;0.5;0.3;0.9;a;true;0;0.20;15.168;29.310;44.478;14.142;42.027;88.366;120.599;46.339;24.918;47.240;68.450;22.322;0.635;0.897;1.000;0.262;0.365;0.202;0.228;Sat Sep 02 2017 18:31:30 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;a;1397;0.3;0.25;0.4;a;true;0;0.05;3.699;7.463;11.162;3.764;10.705;21.117;31.783;10.412;5.952;12.349;18.205;6.397;0.010;0.077;0.113;0.067;0.372;0.224;0.365;Sat Sep 02 2017 18:31:32 GMT-0700 (PDT)
59ab5b176592220933cba942;viridis;b;1774;0.8;0.7;0.85;b;true;0;0.05;7.047;3.862;10.909;3.185;25.096;14.795;39.372;10.301;12.144;6.534;18.566;5.610;0.025;0.045;0.106;-0.020;0.358;0.297;0.436;Sat Sep 02 2017 18:31:34 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;b;9222;0.5;0.4;0.55;b;true;0;0.05;7.547;3.584;11.130;3.963;28.100;13.033;41.099;15.067;13.945;6.516;20.309;7.429;0.423;0.064;0.652;0.359;0.344;0.372;0.298;Sat Sep 02 2017 18:32:16 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;a;2035;0.3;0.25;0.4;a;true;0;0.05;3.070;7.178;10.249;4.108;8.142;25.104;33.125;16.962;6.348;14.277;20.432;7.929;0.000;0.180;0.190;0.180;0.650;0.344;0.643;Sat Sep 02 2017 18:32:18 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;a;2058;0.7;0.6;0.9;a;true;0;0.10;8.393;18.033;26.426;9.640;27.008;50.987;76.680;23.979;14.154;27.423;41.123;13.269;0.841;0.890;0.996;0.049;0.330;0.499;0.417;Sat Sep 02 2017 18:32:20 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;a;2640;0.6;0.55;0.7;a;true;0;0.05;4.123;8.393;12.516;4.270;13.593;27.008;40.540;13.415;7.035;14.154;21.114;7.119;0.131;0.841;0.950;0.710;0.372;0.417;0.330;Sat Sep 02 2017 18:32:23 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;b;2292;0.45;0.05;0.65;b;true;0;0.20;27.711;15.693;43.404;12.018;61.887;54.047;112.935;7.840;51.120;27.309;70.046;23.811;0.864;0.809;1.000;0.055;0.379;0.180;0.273;Sat Sep 02 2017 18:32:25 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;a;2694;0.8;0.75;0.9;a;true;0;0.05;4.224;9.496;13.720;5.272;12.021;26.810;38.566;14.789;6.505;14.183;20.630;7.678;0.002;0.841;0.872;0.839;0.598;0.499;0.603;Sat Sep 02 2017 18:32:28 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;a;1822;0.6;0.4;1;a;true;0;0.20;15.253;36.433;51.686;21.180;54.666;103.243;152.313;48.577;27.155;54.368;77.515;27.213;0.774;1.000;1.000;0.226;0.344;0.732;0.330;Sat Sep 02 2017 18:32:30 GMT-0700 (PDT)
59ab5b176592220933cba942;plasma;b;1877;0.4;0;0.6;b;true;0;0.20;27.263;15.253;42.516;12.010;50.658;54.666;99.733;-4.008;51.020;27.155;69.469;23.865;0.936;0.774;1.000;0.162;0.455;0.330;0.344;Sat Sep 02 2017 18:32:32 GMT-0700 (PDT)
